timestamp_s,session_state,charger_voltage_v,pack_voltage_v,charge_current_a,charge_power_kw,soc_pct,pack_temp_c,connector_temp_c,cell_delta_v_mv,insulation_kohm,pilot_duty_pct,line_freq_hz,voltage_ripple_v,dI_dt_a_per_s,anomaly_label,anomaly_score_0_1
9.300,CC_CHARGING,399.173,353.814,118.896,42.067,42.763,28.694,30.338,13.613,818.523,59.216,60.023,0.810,-47.744,NONE,0.059
9.350,CC_CHARGING,399.932,353.563,121.725,43.038,42.767,28.666,30.396,13.673,815.790,59.016,60.001,0.847,56.576,NONE,0.054
9.400,CC_CHARGING,399.600,354.088,119.356,42.262,42.771,28.796,30.314,13.572,819.101,59.416,60.017,0.792,-47.390,NONE,0.036
9.450,CC_CHARGING,399.940,353.515,119.320,42.181,42.775,28.755,30.385,13.594,819.515,59.424,59.980,0.886,-0.715,NONE,0.038
9.500,CC_CHARGING,400.506,354.046,119.807,42.417,42.779,28.842,30.237,12.951,817.775,59.328,60.015,0.876,9.744,NONE,0.045
9.550,CC_CHARGING,399.818,354.293,121.520,43.053,42.783,28.871,30.496,13.471,816.599,59.154,59.985,0.878,34.252,NONE,0.043
9.600,CC_CHARGING,400.078,353.805,120.378,42.591,42.787,28.675,30.284,13.470,816.107,59.220,60.002,0.848,-22.822,NONE,0.030
9.650,CC_CHARGING,399.759,353.462,122.246,43.209,42.791,28.834,30.515,14.050,816.751,59.398,60.023,0.809,37.357,NONE,0.058
9.700,CC_CHARGING,400.229,353.662,120.227,42.520,42.795,28.684,30.537,14.056,816.122,59.312,60.010,0.819,-40.393,NONE,0.045
9.750,CC_CHARGING,399.216,353.951,122.192,43.250,42.800,28.681,30.269,14.106,816.277,59.345,59.997,0.889,39.317,NONE,0.046
9.800,CC_CHARGING,399.911,354.315,120.117,42.559,42.804,28.803,30.484,12.999,818.867,59.433,60.029,0.805,-41.514,NONE,0.055
9.850,CC_CHARGING,400.426,354.138,120.717,42.750,42.808,28.779,30.482,13.300,816.653,59.317,59.981,0.819,12.004,NONE,0.047
9.900,CC_CHARGING,399.944,353.649,120.175,42.500,42.812,28.870,30.417,13.951,817.828,59.440,59.975,0.839,-10.835,NONE,0.039
9.950,CC_CHARGING,400.472,353.729,120.675,42.686,42.816,28.789,30.281,14.108,817.108,59.216,60.024,0.823,9.999,NONE,0.055
10.000,CC_CHARGING,399.742,354.094,121.437,43.000,42.820,28.897,30.418,13.839,818.547,59.095,60.026,0.870,15.234,NONE,0.032
10.050,CC_CHARGING,400.060,353.894,121.166,42.880,42.824,28.818,30.283,13.881,815.807,59.178,60.010,0.803,-5.409,NONE,0.053
10.100,CC_CHARGING,400.184,354.266,120.971,42.856,42.828,28.687,30.374,13.503,816.862,59.295,59.996,0.817,-3.899,NONE,0.055
10.150,CC_CHARGING,399.446,354.110,120.532,42.682,42.832,28.724,30.295,13.926,815.845,59.180,60.012,0.867,-8.789,NONE,0.044
10.200,CC_CHARGING,399.774,353.854,120.081,42.491,42.836,28.888,30.489,13.325,818.890,59.339,60.027,0.889,-9.011,NONE,0.044
10.250,CC_CHARGING,399.643,354.266,118.995,42.156,42.840,28.841,30.514,13.228,818.854,59.319,59.984,0.808,-21.720,NONE,0.050
10.300,CC_CHARGING,399.499,353.739,121.068,42.826,42.845,28.861,30.534,13.765,818.344,59.337,59.984,0.814,41.446,NONE,0.057
10.350,CC_CHARGING,400.247,353.726,122.372,43.286,42.849,28.884,30.266,13.070,816.875,59.443,60.018,0.838,26.095,NONE,0.030
10.400,CC_CHARGING,400.399,353.836,120.949,42.796,42.853,28.799,30.515,13.926,816.598,59.495,59.972,0.855,-28.466,NONE,0.044
10.450,CC_CHARGING,399.851,353.763,122.345,43.281,42.857,28.780,30.391,13.871,818.599,59.365,60.005,0.869,27.916,NONE,0.054
10.500,CC_CHARGING,399.539,354.389,119.861,42.477,42.861,28.933,30.546,13.604,816.076,59.302,60.023,0.858,-49.679,NONE,0.032
10.550,CC_CHARGING,400.564,354.267,121.404,43.009,42.865,28.746,30.401,13.374,816.448,59.024,59.997,0.830,30.856,NONE,0.048
10.600,CC_CHARGING,400.033,353.900,120.390,42.606,42.869,28.854,30.544,13.306,818.645,59.274,59.981,0.803,-20.282,NONE,0.041
10.650,CC_CHARGING,400.340,354.390,120.756,42.795,42.873,28.794,30.515,13.038,816.180,59.375,60.025,0.888,7.335,NONE,0.038
10.700,CC_CHARGING,400.587,353.784,120.366,42.583,42.877,28.901,30.519,14.144,817.076,59.396,59.971,0.815,-7.818,NONE,0.041
10.750,CC_CHARGING,400.008,353.685,120.300,42.548,42.882,28.809,30.501,13.959,818.840,59.236,59.986,0.895,-1.305,NONE,0.042
10.800,CC_CHARGING,399.896,353.976,121.796,43.113,42.886,28.869,30.464,13.019,818.948,59.096,59.975,0.894,29.918,NONE,0.045
10.850,CC_CHARGING,399.775,354.312,121.519,43.056,42.890,28.720,30.554,13.164,817.828,59.162,60.003,0.882,-5.545,NONE,0.031
10.900,CC_CHARGING,400.046,353.959,120.415,42.622,42.894,28.913,30.316,13.080,815.425,59.146,59.999,0.837,-22.072,NONE,0.045
10.950,CC_CHARGING,399.508,353.591,119.551,42.272,42.898,28.802,30.319,13.833,815.640,59.247,59.996,0.874,-17.296,NONE,0.060
11.000,CC_CHARGING,399.758,353.894,121.128,42.867,42.902,28.745,30.572,13.944,818.324,59.136,60.013,0.820,31.553,NONE,0.055
11.050,CC_CHARGING,400.329,354.388,119.335,42.291,42.906,28.935,30.580,14.074,817.038,59.113,60.009,0.839,-35.859,NONE,0.039
11.100,CC_CHARGING,400.186,354.385,121.666,43.117,42.910,28.838,30.552,13.343,816.765,59.515,59.994,0.870,46.611,NONE,0.031
11.150,CC_CHARGING,399.925,354.263,120.331,42.629,42.914,28.864,30.517,13.242,817.345,59.511,59.970,0.892,-26.688,NONE,0.055
11.200,CC_CHARGING,400.017,354.075,122.627,43.419,42.918,28.878,30.456,13.520,816.473,59.321,60.019,0.887,45.915,NONE,0.055
11.250,CC_CHARGING,400.063,354.297,122.168,43.284,42.922,28.879,30.461,14.130,816.268,59.462,60.023,0.851,-9.175,NONE,0.047
11.300,CC_CHARGING,399.779,354.052,119.425,42.282,42.927,28.895,30.602,13.533,818.227,59.055,59.976,0.854,-54.878,NONE,0.045
11.350,CC_CHARGING,400.023,353.758,119.084,42.127,42.931,28.945,30.452,13.257,815.421,59.085,59.996,0.903,-6.803,NONE,0.032
11.400,CC_CHARGING,400.692,353.657,120.180,42.503,42.935,28.943,30.353,13.461,815.406,59.045,60.023,0.825,21.920,NONE,0.031
11.450,CC_CHARGING,399.748,353.880,122.486,43.345,42.939,28.832,30.335,13.724,817.527,59.372,60.022,0.884,46.104,NONE,0.058
11.500,CC_CHARGING,400.472,353.880,119.900,42.430,42.943,28.745,30.497,13.726,816.763,59.042,60.005,0.877,-51.718,NONE,0.058
11.550,CC_CHARGING,399.374,354.490,119.270,42.280,42.947,28.787,30.546,13.594,816.802,59.164,59.973,0.849,-12.584,NONE,0.045
11.600,CC_CHARGING,400.628,354.681,121.340,43.037,42.951,28.806,30.461,13.702,816.556,59.181,59.978,0.839,41.382,NONE,0.037
11.650,CC_CHARGING,400.153,354.052,120.068,42.510,42.955,28.823,30.330,13.227,818.698,59.439,60.024,0.839,-25.434,NONE,0.042
11.700,CC_CHARGING,400.133,353.885,120.234,42.549,42.959,28.940,30.575,13.878,818.909,59.118,59.982,0.842,3.330,NONE,0.042
11.750,CC_CHARGING,399.762,354.111,121.585,43.055,42.964,28.756,30.541,14.205,816.367,59.283,59.995,0.813,27.023,NONE,0.041
11.800,CC_CHARGING,400.720,353.744,122.165,43.215,42.968,28.759,30.597,13.557,816.537,59.266,59.981,0.880,11.584,NONE,0.048
11.850,CC_CHARGING,400.027,354.426,120.088,42.562,42.972,28.808,30.582,13.635,817.291,59.068,59.983,0.853,-41.527,NONE,0.050
11.900,CC_CHARGING,399.744,354.608,121.911,43.231,42.976,28.803,30.565,13.122,815.188,59.360,60.011,0.877,36.462,NONE,0.059
11.950,CC_CHARGING,400.605,354.590,119.205,42.269,42.980,28.834,30.580,13.157,816.570,59.506,60.001,0.897,-54.121,NONE,0.039
12.000,CC_CHARGING,400.510,354.150,119.825,42.436,42.984,28.755,30.515,13.708,816.868,59.305,60.016,0.905,12.402,NONE,0.059
12.050,CC_CHARGING,399.763,354.416,122.738,43.500,42.988,28.948,30.486,14.014,817.854,59.413,59.981,0.850,58.247,NONE,0.044
12.100,CC_CHARGING,400.018,354.475,121.514,43.074,42.992,28.962,30.342,14.034,818.260,59.429,60.021,0.900,-24.479,NONE,0.031
12.150,CC_CHARGING,400.223,354.376,120.797,42.808,42.996,28.894,30.458,13.699,817.843,59.105,59.973,0.842,-14.336,NONE,0.038
12.200,CC_CHARGING,400.160,354.710,121.901,43.239,43.000,28.923,30.397,13.623,818.013,59.109,59.987,0.827,22.072,NONE,0.044
12.250,CC_CHARGING,399.600,353.881,122.599,43.386,43.005,28.975,30.487,13.799,815.252,59.068,60.023,0.828,13.978,NONE,0.055
12.300,CC_CHARGING,400.319,354.194,119.648,42.379,43.009,28.776,30.567,13.815,818.255,59.080,59.989,0.833,-59.030,NONE,0.041
12.350,CC_CHARGING,399.575,354.460,120.782,42.812,43.013,28.859,30.496,13.191,816.143,59.251,59.984,0.829,22.678,NONE,0.057
12.400,CC_CHARGING,399.419,353.924,119.518,42.300,43.017,28.765,30.529,13.419,815.706,59.212,59.987,0.907,-25.286,NONE,0.056
12.450,CC_CHARGING,399.852,354.078,119.389,42.273,43.021,28.964,30.642,13.149,815.119,59.316,60.017,0.825,-2.577,NONE,0.037
12.500,CC_CHARGING,400.585,354.758,120.473,42.739,43.025,28.886,30.450,13.117,817.262,59.460,60.028,0.895,21.678,NONE,0.050
12.550,CC_CHARGING,400.661,354.628,122.023,43.273,43.029,28.927,30.385,13.795,817.809,59.548,60.013,0.870,31.006,NONE,0.032
12.600,CC_CHARGING,399.437,354.615,121.477,43.078,43.033,28.765,30.426,13.331,817.472,59.515,59.985,0.896,-10.912,NONE,0.044
12.650,CC_CHARGING,399.614,354.733,121.926,43.251,43.037,28.761,30.550,13.193,816.966,59.420,60.021,0.871,8.982,NONE,0.042
12.700,CC_CHARGING,399.496,354.368,120.179,42.588,43.041,28.937,30.483,13.558,816.866,59.167,60.012,0.874,-34.946,NONE,0.031
12.750,CC_CHARGING,399.731,354.745,121.723,43.180,43.045,28.906,30.552,13.351,814.851,59.410,60.023,0.871,30.868,NONE,0.057
12.800,CC_CHARGING,399.716,354.739,119.745,42.478,43.050,28.945,30.607,13.388,815.070,59.564,59.991,0.820,-39.559,NONE,0.033
12.850,CC_CHARGING,399.840,354.083,121.401,42.986,43.054,28.883,30.488,13.376,816.241,59.458,59.985,0.908,33.130,NONE,0.055
12.900,CC_CHARGING,400.346,353.976,119.522,42.308,43.058,28.824,30.500,14.072,817.390,59.327,60.017,0.909,-37.574,NONE,0.049
12.950,CC_CHARGING,399.493,353.973,120.903,42.797,43.062,28.884,30.604,13.917,816.090,59.543,59.978,0.815,27.616,NONE,0.059
13.000,CC_CHARGING,400.494,354.199,121.205,42.931,43.066,28.916,30.584,13.999,815.678,59.309,60.004,0.841,6.041,NONE,0.038
13.050,CC_CHARGING,400.188,354.548,120.792,42.827,43.070,28.887,30.649,13.471,816.111,59.244,59.989,0.879,-8.257,NONE,0.059
13.100,CC_CHARGING,400.031,354.707,121.990,43.271,43.074,28.938,30.558,14.050,818.250,59.151,59.972,0.863,23.952,NONE,0.060
13.150,CC_CHARGING,400.716,354.242,120.894,42.826,43.078,28.861,30.640,14.071,818.072,59.429,60.026,0.899,-21.928,NONE,0.054
13.200,CC_CHARGING,400.711,354.922,120.831,42.886,43.082,28.816,30.556,13.874,818.231,59.319,59.978,0.833,-1.244,NONE,0.060
13.250,CC_CHARGING,399.591,354.899,122.243,43.384,43.087,28.955,30.605,13.964,815.097,59.246,60.014,0.913,28.225,NONE,0.054
13.300,CC_CHARGING,400.027,354.079,120.973,42.834,43.091,28.840,30.539,13.266,817.931,59.422,60.003,0.853,-25.393,NONE,0.058
13.350,CC_CHARGING,400.087,354.846,120.255,42.672,43.095,29.011,30.467,14.089,815.430,59.301,59.978,0.835,-14.360,NONE,0.042
13.400,CC_CHARGING,399.750,354.589,121.122,42.948,43.099,28.983,30.570,13.573,817.381,59.196,59.974,0.833,17.340,NONE,0.042
13.450,CC_CHARGING,399.919,355.005,120.748,42.866,43.103,28.806,30.632,13.745,815.317,59.472,60.026,0.914,-7.479,NONE,0.043
13.500,CC_CHARGING,400.638,354.164,121.171,42.915,43.107,28.909,30.407,13.620,817.758,59.287,60.029,0.821,8.469,NONE,0.032
13.550,CC_CHARGING,400.282,354.560,122.036,43.269,43.111,28.805,30.539,14.028,818.126,59.430,60.006,0.823,17.282,NONE,0.046
13.600,CC_CHARGING,400.095,354.190,122.019,43.218,43.115,28.804,30.472,13.247,814.583,59.388,59.992,0.829,-0.337,NONE,0.031
13.650,CC_CHARGING,400.199,355.011,120.863,42.908,43.119,28.874,30.525,14.299,818.427,59.093,59.978,0.886,-23.116,NONE,0.056
13.700,CC_CHARGING,400.073,354.939,119.931,42.568,43.123,28.818,30.626,13.525,817.803,59.400,60.022,0.833,-18.640,NONE,0.059
13.750,CC_CHARGING,400.897,355.036,121.747,43.224,43.127,28.805,30.596,14.259,815.118,59.421,59.982,0.872,36.314,NONE,0.038
13.800,CC_CHARGING,399.761,354.331,122.375,43.361,43.132,28.822,30.465,13.837,815.857,59.586,60.008,0.862,12.566,NONE,0.058
13.850,CC_CHARGING,400.836,354.740,119.489,42.387,43.136,29.003,30.547,14.147,816.101,59.320,60.025,0.841,-57.729,NONE,0.056
13.900,CC_CHARGING,400.055,354.245,120.029,42.520,43.140,28.920,30.624,14.292,815.266,59.369,59.974,0.908,10.813,NONE,0.036
13.950,CC_CHARGING,399.850,355.075,121.516,43.147,43.144,28.876,30.587,13.908,816.160,59.456,59.993,0.873,29.743,NONE,0.053
14.000,CC_CHARGING,400.115,354.322,120.995,42.871,43.148,29.016,30.669,13.490,816.778,59.524,60.005,0.847,-10.435,NONE,0.056
14.050,CC_CHARGING,399.715,354.651,120.982,42.906,43.152,28.898,30.599,13.719,816.776,59.395,60.009,0.838,-0.249,NONE,0.052
14.100,CC_CHARGING,399.735,354.452,122.169,43.303,43.156,28.840,30.420,13.390,815.784,59.225,59.986,0.917,23.728,NONE,0.036
14.150,CC_CHARGING,400.600,354.358,120.379,42.657,43.160,28.852,30.475,14.059,816.409,59.197,60.018,0.827,-35.787,NONE,0.037
14.200,CC_CHARGING,399.692,354.655,122.333,43.386,43.164,28.915,30.522,14.063,817.334,59.584,60.018,0.896,39.080,NONE,0.054
14.250,CC_CHARGING,400.455,354.791,121.157,42.986,43.169,29.035,30.506,13.214,817.386,59.263,60.020,0.918,-23.519,NONE,0.044
14.300,CC_CHARGING,400.054,354.324,121.959,43.213,43.173,28.843,30.663,13.562,816.559,59.275,59.996,0.867,16.035,NONE,0.047
14.350,CC_CHARGING,399.758,354.420,122.383,43.375,43.177,28.898,30.541,13.810,817.073,59.408,60.027,0.832,8.488,NONE,0.059
14.400,CC_CHARGING,400.737,355.086,120.510,42.791,43.181,28.861,30.650,13.462,814.259,59.402,59.984,0.898,-37.476,NONE,0.039
14.450,CC_CHARGING,400.603,354.653,120.170,42.619,43.185,28.825,30.528,14.088,815.292,59.582,59.993,0.865,-6.795,NONE,0.054
14.500,CC_CHARGING,400.020,354.596,121.877,43.217,43.189,28.865,30.536,14.133,815.688,59.594,59.982,0.829,34.149,NONE,0.030
14.550,CC_CHARGING,399.967,354.360,120.211,42.598,43.193,29.000,30.448,13.762,816.385,59.580,60.005,0.843,-33.329,NONE,0.033
14.600,CC_CHARGING,400.143,354.676,119.508,42.387,43.197,29.045,30.469,13.903,814.513,59.594,59.996,0.830,-14.058,NONE,0.034
14.650,CC_CHARGING,399.896,354.913,120.176,42.652,43.201,28.945,30.539,13.346,817.425,59.597,59.979,0.848,13.357,NONE,0.058
14.700,CC_CHARGING,400.420,354.931,120.071,42.617,43.205,28.889,30.682,14.092,817.729,59.174,60.015,0.833,-2.088,NONE,0.037
14.750,CC_CHARGING,400.681,354.954,120.779,42.871,43.209,28.887,30.511,13.224,815.600,59.157,60.000,0.919,14.157,NONE,0.056
14.800,CC_CHARGING,400.568,355.052,121.223,43.040,43.214,29.024,30.501,13.875,816.987,59.334,60.014,0.826,8.875,NONE,0.042
14.850,CC_CHARGING,399.862,354.358,121.742,43.140,43.218,28.902,30.617,13.655,814.621,59.546,59.976,0.913,10.376,NONE,0.060
14.900,CC_CHARGING,400.218,355.055,120.485,42.779,43.222,29.055,30.450,13.707,816.470,59.576,60.012,0.849,-25.127,NONE,0.040
14.950,CC_CHARGING,400.977,354.759,122.194,43.349,43.226,28.945,30.739,14.085,814.805,59.191,60.007,0.855,34.164,NONE,0.051
15.000,CC_CHARGING,400.289,354.515,122.522,43.436,43.230,28.967,30.448,13.811,815.180,59.415,59.986,0.882,6.568,NONE,0.050
15.050,CC_CHARGING,399.928,354.828,121.441,43.091,43.234,28.890,30.551,13.624,816.095,59.392,59.974,0.846,-21.623,NONE,0.047
15.100,CC_CHARGING,400.435,354.716,120.263,42.659,43.238,29.052,30.569,14.244,817.569,59.440,60.025,0.906,-23.562,NONE,0.044
15.150,CC_CHARGING,400.100,354.968,121.711,43.203,43.242,28.963,30.602,13.881,817.540,59.274,60.016,0.883,28.958,NONE,0.040
15.200,CC_CHARGING,400.199,355.141,122.068,43.351,43.246,28.907,30.568,14.192,815.615,59.297,59.977,0.885,7.149,NONE,0.032
15.250,CC_CHARGING,400.825,355.366,121.837,43.297,43.251,28.935,30.599,14.343,817.292,59.264,59.986,0.904,-4.625,NONE,0.039
15.300,CC_CHARGING,400.800,354.799,120.264,42.670,43.255,28.883,30.733,13.619,817.972,59.566,59.985,0.894,-31.461,NONE,0.033
15.350,CC_CHARGING,400.463,355.280,121.047,43.006,43.259,28.995,30.469,14.263,814.191,59.205,60.029,0.889,15.666,NONE,0.034
15.400,CC_CHARGING,399.998,355.230,120.632,42.852,43.263,29.007,30.758,13.577,814.528,59.231,60.003,0.862,-8.300,NONE,0.049
15.450,CC_CHARGING,400.479,354.912,120.539,42.781,43.267,28.855,30.557,14.287,815.398,59.434,59.993,0.893,-1.864,NONE,0.039
15.500,CC_CHARGING,399.979,355.158,121.422,43.124,43.271,28.968,30.607,14.202,817.509,59.227,60.024,0.907,17.655,NONE,0.040
15.550,CC_CHARGING,400.384,354.895,120.444,42.745,43.275,28.985,30.740,13.794,816.842,59.586,59.981,0.927,-19.561,NONE,0.052
15.600,CC_CHARGING,399.651,355.152,121.257,43.065,43.279,28.910,30.651,14.246,817.361,59.446,60.011,0.840,16.274,NONE,0.033
15.650,CC_CHARGING,399.947,354.678,122.563,43.470,43.283,28.986,30.475,14.203,817.374,59.407,59.989,0.880,26.108,NONE,0.047
15.700,CC_CHARGING,399.877,354.690,121.849,43.219,43.287,28.933,30.589,13.298,815.604,59.500,59.971,0.881,-14.269,NONE,0.047
15.750,CC_CHARGING,399.867,355.144,120.228,42.698,43.291,29.062,30.575,14.158,815.359,59.603,59.997,0.840,-32.426,NONE,0.037
15.800,CC_CHARGING,400.088,354.808,120.567,42.778,43.296,28.894,30.612,13.266,814.279,59.386,60.010,0.924,6.787,NONE,0.046
15.850,CC_CHARGING,400.148,354.975,122.707,43.558,43.300,28.926,30.676,14.237,816.266,59.567,59.977,0.930,42.789,NONE,0.057
15.900,CC_CHARGING,400.065,355.190,121.748,43.244,43.304,28.999,30.739,13.380,816.177,59.425,60.029,0.867,-19.175,NONE,0.050
15.950,CC_CHARGING,400.725,354.962,120.229,42.677,43.308,29.003,30.577,14.236,817.219,59.411,60.000,0.871,-30.379,NONE,0.045
16.000,CC_CHARGING,400.239,354.785,120.776,42.849,43.312,28.859,30.680,13.483,817.222,59.400,60.011,0.859,10.932,NONE,0.042
16.050,CC_CHARGING,399.761,354.865,120.874,42.894,43.316,28.921,30.530,13.599,817.111,59.518,59.984,0.883,1.971,NONE,0.056
16.100,CC_CHARGING,400.043,355.372,121.665,43.236,43.320,29.047,30.591,14.286,815.375,59.390,60.023,0.916,15.812,NONE,0.056
16.150,CC_CHARGING,400.453,355.221,120.254,42.717,43.324,29.002,30.645,14.186,815.638,59.550,60.017,0.861,-28.210,NONE,0.047
16.200,CC_CHARGING,400.727,354.778,121.362,43.057,43.328,29.058,30.705,13.554,815.529,59.303,59.982,0.852,22.165,NONE,0.040
16.250,CC_CHARGING,399.838,355.116,121.051,42.987,43.333,28.947,30.493,14.397,815.532,59.451,60.009,0.873,-6.233,NONE,0.039
16.300,CC_CHARGING,400.295,354.844,122.631,43.515,43.337,29.025,30.701,13.359,815.580,59.226,59.987,0.905,31.597,NONE,0.042
16.350,CC_CHARGING,400.523,355.419,123.112,43.756,43.341,28.914,30.637,14.262,816.101,59.539,60.020,0.911,9.617,NONE,0.059
16.400,CC_CHARGING,401.008,354.957,119.947,42.576,43.345,28.979,30.585,14.145,814.283,59.547,60.019,0.903,-63.287,NONE,0.046
16.450,CC_CHARGING,399.753,354.670,122.163,43.328,43.349,29.096,30.521,13.480,816.792,59.418,60.006,0.864,44.314,NONE,0.046
16.500,CC_CHARGING,400.573,355.183,122.642,43.560,43.353,28.883,30.722,13.840,816.978,59.270,59.995,0.906,9.579,NONE,0.052
16.550,CC_CHARGING,400.104,355.240,121.563,43.184,43.357,29.084,30.547,13.295,814.588,59.330,59.984,0.925,-21.579,NONE,0.057
16.600,CC_CHARGING,399.762,355.610,121.852,43.332,43.361,28.961,30.640,13.466,816.006,59.383,60.020,0.916,5.778,NONE,0.035
16.650,CC_CHARGING,400.185,355.117,121.820,43.260,43.365,28.954,30.648,13.772,816.861,59.247,60.028,0.926,-0.629,NONE,0.035
16.700,CC_CHARGING,401.051,354.744,119.942,42.549,43.369,29.012,30.739,13.577,817.453,59.411,60.001,0.873,-37.567,NONE,0.042
16.750,CC_CHARGING,400.988,355.277,121.900,43.308,43.373,28.936,30.556,13.587,817.261,59.609,59.992,0.838,39.162,NONE,0.036
16.800,CC_CHARGING,400.934,355.342,122.253,43.442,43.378,29.087,30.622,14.400,815.112,59.333,60.027,0.891,7.056,NONE,0.059
16.850,CC_CHARGING,400.322,355.000,123.070,43.690,43.382,29.060,30.658,13.639,813.581,59.317,59.995,0.889,16.334,NONE,0.053
16.900,CC_CHARGING,400.285,354.999,121.028,42.965,43.386,29.034,30.540,14.121,814.762,59.344,59.996,0.866,-40.830,NONE,0.045
16.950,CC_CHARGING,400.642,355.503,122.893,43.689,43.390,29.120,30.587,13.512,813.926,59.164,60.024,0.920,37.292,NONE,0.044
17.000,CC_CHARGING,400.925,355.017,122.670,43.550,43.394,28.906,30.736,13.538,815.049,59.425,59.981,0.905,-4.448,NONE,0.044
17.050,CC_CHARGING,399.895,355.501,119.819,42.596,43.398,29.053,30.608,13.871,816.168,59.191,60.026,0.889,-57.026,NONE,0.037
17.100,CC_CHARGING,399.826,355.280,119.913,42.603,43.402,29.070,30.750,13.440,815.142,59.637,59.998,0.913,1.875,NONE,0.055
17.150,CC_CHARGING,400.146,355.648,122.381,43.525,43.406,29.112,30.668,14.097,813.785,59.465,60.022,0.855,49.370,NONE,0.050
17.200,CC_CHARGING,400.962,355.437,119.941,42.632,43.410,28.898,30.607,14.372,814.449,59.449,60.017,0.923,-48.799,NONE,0.046
17.250,CC_CHARGING,400.806,354.956,122.390,43.443,43.414,28.934,30.640,13.478,814.453,59.472,60.005,0.861,48.984,NONE,0.035
17.300,CC_CHARGING,400.807,354.935,122.818,43.592,43.419,28.908,30.743,13.932,814.751,59.447,60.017,0.901,8.554,NONE,0.030
17.350,CC_CHARGING,400.485,355.741,122.564,43.601,43.423,28.973,30.749,13.355,817.369,59.220,60.004,0.873,-5.082,NONE,0.039
17.400,CC_CHARGING,400.902,354.781,121.060,42.950,43.427,29.060,30.533,13.530,817.117,59.583,60.019,0.925,-30.081,NONE,0.043
17.450,CC_CHARGING,400.843,355.262,122.572,43.545,43.431,29.003,30.745,13.386,814.426,59.395,59.972,0.863,30.250,NONE,0.052
17.500,CC_CHARGING,400.052,355.642,122.518,43.572,43.435,29.037,30.738,13.400,816.849,59.231,59.989,0.892,-1.094,NONE,0.039
17.550,CC_CHARGING,400.212,355.275,122.915,43.669,43.439,28.924,30.797,13.392,815.927,59.586,59.970,0.858,7.943,NONE,0.033
17.600,CC_CHARGING,399.993,355.654,122.714,43.644,43.443,28.918,30.588,14.176,817.183,59.630,60.026,0.870,-4.010,NONE,0.060
17.650,CC_CHARGING,400.344,355.603,121.041,43.043,43.447,29.002,30.741,14.008,813.674,59.513,60.027,0.905,-33.464,NONE,0.044
17.700,CC_CHARGING,399.828,355.333,121.473,43.163,43.451,29.124,30.724,13.780,813.654,59.178,59.970,0.872,8.648,NONE,0.030
17.750,CC_CHARGING,400.467,355.261,122.292,43.446,43.456,28.958,30.796,13.748,816.064,59.499,60.026,0.933,16.370,NONE,0.033
17.800,CC_CHARGING,400.887,355.678,123.344,43.871,43.460,29.047,30.753,14.185,816.470,59.300,60.014,0.922,21.034,NONE,0.051
17.850,CC_CHARGING,400.397,355.209,121.675,43.220,43.464,29.047,30.647,13.425,814.728,59.362,60.004,0.863,-33.372,NONE,0.049
17.900,CC_CHARGING,401.027,355.230,120.730,42.887,43.468,29.109,30.648,14.356,817.207,59.445,60.010,0.859,-18.912,NONE,0.033
